ID,filename,trial_type,chamber,channel_letter,channel_num,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,recording_duration,max_speed,test_date,time_start,time_end,duration_check,sex,population,county,site,host_plant,flew,flight_type,NOTES,mass,EWM,latitude,longitude,total_eggs,beak,thorax,wing,body,w_morph,morph_notes,tested
236,set010-2-28-2020-B1_236.txt,T1,B-1,B,1,10,0.41,1017.95,413.42,0.0,1017.95,0.43,2387.51,0.57,2020-02-28,8:04:00,08:37:00,1980.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,B,,0.044,N,25.1755702,-80.36780089,,6.17,2.61,8.01,10.53,L,thorax torn on one side,yes
293,set010-2-28-2020-B1_293.txt,T1,B-1,B,1,10,0.0,0.0,0.0,0.0,0.0,0.0,2160.63,0.0,2020-02-28,8:43:00,09:16:00,1980.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.038,N,29.66200224,-82.347313,,6.05,3.11,7.79,10.78,L,wings torn at the end,yes
324,set010-2-28-2020-B1_324.txt,T1,B-1,B,1,10,0.34,44670.66,14757.51,0.0,43396.38,1.0,44828.91,0.63,2020-02-28,10:29:00,22:54:19,44719.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.036000000000000004,N,25.273488500000006,-80.3040957,,6.67,3.2,8.46,11.4,L,,yes
331,set010-2-28-2020-B1_331.txt,T1,B-1,B,1,10,0.28,3114.11,874.59,0.0,3105.35,0.75,4159.91,0.56,2020-02-28,9:17:00,10:22:00,3900.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,BC,,0.038,N,25.19515,-80.345916,,5.97,2.88,7.99,10.86,L,,yes
116,set010-2-28-2020-B2_116.txt,T1,B-2,B,2,10,0.38,29.09,10.05,0.0,29.09,0.01,3288.59,0.49,2020-02-28,10:30:00,11:00:00,1800.0,F,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.066,N,25.1284578,-80.4080913,4.0,7.57,3.33,8.38,12.11,L,,yes
22,set010-2-28-2020-B2_22.txt,T1,B-2,B,2,10,0.0,0.0,0.0,0.0,0.0,0.0,2396.95,0.0,2020-02-28,8:05:00,08:37:00,1920.0,M,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.043,N,25.273488500000006,-80.3040957,,5.75,2.94,8.3,11.4,L,,yes
221,set010-2-28-2020-B2_221.txt,T1,B-2,B,2,10,0.51,21.97,8.17,0.0,13.86,0.01,2403.19,0.65,2020-02-28,11:26:00,11:57:00,1860.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.09,Y,25.273488500000006,-80.3040957,138.0,7.4,3.34,8.49,12.06,LS,,yes
247,set010-2-28-2020-B2_247.txt,T1,B-2,B,2,10,0.17,4507.42,680.45,275.82,3097.38,0.71,6321.15,0.9,2020-02-28,8:44:00,10:22:00,5880.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,BC,,0.031,N,25.1820931,-80.36319379999998,,5.77,2.91,7.4,10.49,L,,yes
404,set010-2-28-2020-B2_404.txt,T1,B-2,B,2,10,0.19,374.22,771.55,89.01,89.01,0.06,5808.07,0.46,2020-02-28,12:03:00,13:39:00,5760.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.032,N,24.96424,-80.5673321,,5.45,2.65,7.2,10.09,L,,yes
214,set010-2-28-2020-B3_214.txt,T1,B-3,B,3,10,0.37,12.89,4.4,0.0,12.89,0.01,2406.31,0.48,2020-02-28,8:06:00,08:37:00,1860.0,F,Key Largo,Key Largo,KLMRL,C. corindum,Y,B,,0.105,N,25.1000151,-80.437522,36.0,7.98,3.57,8.95,12.72,L,,yes
301,set010-2-28-2020-B3_301.txt,T1,B-3,B,3,10,0.19,3265.78,1723.43,146.81,1550.72,0.31,10677.15,0.37,2020-02-28,9:18:00,12:16:00,10680.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,C,DATA COL: had to reposition at 9:49,0.039,N,24.9735748,-80.5539224,,6.2,3.15,8.75,11.74,L,,yes
408,set010-2-28-2020-B3_408.txt,T1,B-3,B,3,10,0.0,0.0,0.0,0.0,0.0,0.0,2154.51,0.0,2020-02-28,8:45:00,09:16:00,1860.0,F,Key Largo,Key Largo,JP,C. corindum,N,,,0.05,Y,25.1284578,-80.4080913,,6.38,2.8,6.91,10.04,L,wings torn at the end,yes
139,set010-2-28-2020-B4_139.txt,T1,B-4,B,4,10,0.31,19994.51,5400.87,0.0,18297.56,0.87,22964.71,0.49,2020-02-28,8:46:00,15:05:00,22740.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,C,,0.04,N,25.1755702,-80.36780089,,5.75,2.92,7.78,10.93,L,,yes
57,set010-2-28-2020-B4_57.txt,T1,B-4,B,4,10,0.0,0.0,0.0,0.0,0.0,0.0,2413.27,0.0,2020-02-28,8:07:00,08:37:00,1800.0,M,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.035,N,27.298631,-81.36615,,5.31,2.96,7.77,10.89,L,,yes
102,set011-3-03-2020-A1_102.txt,T2,A-1,A,1,11,0.24,7.82,3.77,0.0,7.82,0.0,2296.75,0.27,2020-03-03,10:40:00,11:16:00,2160.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,B,,0.042,N,24.9735748,-80.5539224,,5.69,3.11,8.41,11.6,L,,yes
176,set011-3-03-2020-A1_176.txt,T2,A-1,A,1,11,0.0,0.0,1.26,0.0,0.0,0.0,2322.59,0.0,2020-03-03,9:25:00,10:01:00,2160.0,F,Lake Wales,Polk,Polk Ave,K.elegans,N,,,0.058,Y,27.8967403,-81.58046540000002,75.0,7.5,3.28,8.63,12.08,L,,yes
37,set011-3-03-2020-A1_37.txt,T2,A-1,A,1,11,0.0,0.0,0.0,0.0,0.0,0.0,2385.39,0.0,2020-03-03,8:46:00,09:22:00,2160.0,F,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,N,,,0.062,Y,25.1755702,-80.36780089,53.0,7.44,3.07,7.86,11.2,L,,yes
423,set011-3-03-2020-A1_423.txt,T2,A-1,A,1,11,0.0,0.0,0.0,0.0,0.0,0.0,2192.95,0.0,2020-03-03,10:03:00,10:38:00,2100.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.034,N,25.1820931,-80.36319379999998,,5.83,2.69,7.11,10.03,L,,yes
62,set011-3-03-2020-A1_62.txt,T2,A-1,A,1,11,0.43,24912.31,10187.88,0.0,24912.31,1.0,24960.27,0.92,2020-03-03,11:19:00,18:15:16,24976.0,M,Lake Wales,Polk,Polk Ave,K.elegans,Y,C,,0.036000000000000004,N,27.8967403,-81.58046540000002,,5.41,2.98,8.03,11.18,L,,yes
179,set011-3-03-2020-A2_179.txt,T2,A-2,A,2,11,0.0,0.0,0.0,0.0,0.0,0.0,2192.55,0.0,2020-03-03,10:04:00,10:38:00,2040.0,F,Lake Wales,Polk,Polk Ave,K.elegans,N,,,0.08199999999999999,N,27.8967403,-81.58046540000002,3.0,6.99,3.39,8.98,12.65,L,,yes
209,set011-3-03-2020-A2_209.txt,T2,A-2,A,2,11,0.48,1158.61,550.39,0.0,618.64,0.48,2394.75,0.56,2020-03-03,8:46:00,09:22:00,2160.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,CB,,0.04,N,24.96424,-80.5673321,,5.99,2.96,7.84,10.83,L,,yes
233,set011-3-03-2020-A2_233.txt,T2,A-2,A,2,11,0.0,0.0,0.0,0.0,0.0,0.0,2322.19,0.0,2020-03-03,9:26:00,10:01:00,2100.0,F,North Key Largo,North Key Largo,Carysfort,C. corindum,N,,,0.064,N,25.2565615,-80.3108042,23.0,6.39,2.88,7.56,10.7,L,,yes
40,set011-3-03-2020-A2_40.txt,T2,A-2,A,2,11,0.29,4091.9,1145.39,0.0,4091.9,0.73,5575.83,0.41,2020-03-03,13:46:00,15:20:00,5640.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,C,,0.036000000000000004,N,25.1755702,-80.36780089,,5.59,2.84,7.5,10.55,L,,yes
69,set011-3-03-2020-A2_69.txt,T2,A-2,A,2,11,0.34,6090.56,1879.25,0.0,6081.04,0.69,8861.27,0.55,2020-03-03,11:19:00,11:54:00,2100.0,F,Lake Wales,Polk,Polk Ave,K.elegans,Y,B,,0.08800000000000001,N,27.8967403,-81.58046540000002,19.0,7.44,3.33,8.98,12.36,L,,yes
81,set011-3-03-2020-A2_81.txt,T2,A-2,A,2,11,0.0,0.0,0.0,0.0,0.0,0.0,2295.35,0.0,2020-03-03,10:41:00,11:16:00,2100.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,Y,B,,0.047,N,29.66200224,-82.347313,,6.03,3.36,8.9,12.29,L,,yes
125,set011-3-03-2020-A3_125.txt,T2,A-3,A,3,11,0.22,7615.21,1607.82,0.0,7615.21,0.85,9010.55,0.37,2020-03-03,9:27:00,10:01:00,2040.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.041,N,25.1820931,-80.36319379999998,,5.91,3.22,8.43,11.41,L,,yes
136,set011-3-03-2020-A3_136.txt,T2,A-3,A,3,11,0.22,623.91,7.54,0.0,610.98,0.29,2187.83,0.33,2020-03-03,13:12:00,13:44:00,1920.0,F,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,B,,0.08900000000000001,Y,25.1755702,-80.36780089,117.0,7.58,3.32,8.58,12.21,L,,yes
155,set011-3-03-2020-A3_155.txt,T2,A-3,A,3,11,0.1,0.0,2.51,0.0,0.0,0.0,2184.87,0.0,2020-03-03,12:34:00,13:09:00,2100.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.066,N,25.491362,-80.485821,38.0,7.01,3.25,8.17,11.63,L,,yes
196,set011-3-03-2020-A3_196.txt,T2,A-3,A,3,11,0.0,0.0,0.0,0.0,0.0,0.0,7.39,0.0,2020-03-03,11:55:00,13:44:00,6540.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,Y,C,,0.036000000000000004,N,29.66200224,-82.347313,,5.65,2.99,7.95,11.06,L,,yes
328,set011-3-03-2020-A3_328.txt,T2,A-3,A,3,11,0.0,0.0,0.0,0.0,0.0,0.0,2280.03,0.0,2020-03-03,11:56:00,12:32:00,2160.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.084,Y,25.273488500000006,-80.3040957,138.0,8.04,3.53,9.18,12.63,L,,yes
92,set011-3-03-2020-A3_92.txt,T2,A-3,A,3,11,0.0,0.0,1.26,0.0,0.0,0.0,2403.71,0.0,2020-03-03,8:46:00,09:22:00,2160.0,F,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,Y,B,,0.138,Y,25.286747,-80.290592,9.0,7.85,3.73,9.71,13.2,L,,yes
95,set011-3-03-2020-A3_95.txt,T2,A-3,A,3,11,0.26,690.01,10.68,0.0,654.14,0.36,1907.55,0.37,2020-03-03,13:47:00,14:19:00,1920.0,M,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,Y,B,,0.043,N,25.286747,-80.290592,,6.3,3.04,8.07,11.4,L,,yes
123,set011-3-03-2020-A4_123.txt,T2,A-4,A,4,11,0.19,0.0,1.88,0.0,0.0,0.0,2416.31,0.1,2020-03-03,8:46:00,09:22:00,2160.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.039,N,25.1820931,-80.36319379999998,,6.13,2.99,7.43,10.56,L,,yes
152,set011-3-03-2020-A4_152.txt,T2,A-4,A,4,11,0.0,0.0,0.0,0.0,0.0,0.0,2218.15,0.0,2020-03-03,11:20:00,11:54:00,2040.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.033,N,25.491362,-80.485821,,5.17,2.69,6.93,9.64,L,,yes
266,set011-3-03-2020-A4_266.txt,T2,A-4,A,4,11,0.0,0.0,0.0,0.0,0.0,0.0,2295.91,0.0,2020-03-03,10:42:00,11:16:00,2040.0,M,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.035,N,27.298631,-81.36615,,5.17,2.76,7.84,10.65,L,,yes
325,set011-3-03-2020-A4_325.txt,T2,A-4,A,4,11,0.3,89.42,21.99,0.0,41.51,0.04,2108.79,0.92,2020-03-03,13:13:00,13:44:00,1860.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,B,,0.049,N,25.273488500000006,-80.3040957,,5.71,3.34,8.49,11.61,L,,yes
376,set011-3-03-2020-A4_376.txt,T2,A-4,A,4,11,0.0,0.0,1.26,0.0,0.0,0.0,2309.39,0.0,2020-03-03,9:28:00,10:01:00,1980.0,M,Lake Wales,Polk,Polk Ave,K.elegans,N,,,0.029,N,27.8967403,-81.58046540000002,,5.27,2.74,8.04,10.94,L,,yes
421,set011-3-03-2020-A4_421.txt,T2,A-4,A,4,11,0.27,97.65,25.13,0.0,47.68,0.04,2342.43,0.5,2020-03-03,11:57:00,12:32:00,2100.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.044,N,25.1820931,-80.36319379999998,,6.65,3.31,8.3,11.5,L,,yes
429,set011-3-03-2020-A4_429.txt,T2,A-4,A,4,11,0.0,0.0,0.0,0.0,0.0,0.0,1899.35,0.0,2020-03-03,13:48:00,14:19:00,1860.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.093,Y,25.19515,-80.345916,124.0,7.51,3.09,7.91,11.42,L,,yes
433,set011-3-03-2020-A4_433.txt,T2,A-4,A,4,11,0.0,0.0,0.0,0.0,0.0,0.0,2190.75,0.0,2020-03-03,10:05:00,10:38:00,1980.0,M,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.041,N,25.273488500000006,-80.3040957,,5.88,3.07,8.12,11.04,L,wings torn at the end,yes
441,set011-3-03-2020-A4_441.txt,T2,A-4,A,4,11,0.29,118.62,26.39,0.0,34.53,0.05,2200.83,1.0,2020-03-03,12:35:00,13:09:00,2040.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.063,N,25.2565615,-80.3108042,,6.23,3.34,8.89,12.04,L,,yes
230,set011-3-03-2020-B1_230.txt,T2,B-1,B,1,11,0.48,22492.5,10628.32,0.0,15450.51,0.96,23412.99,0.63,2020-03-03,8:50:00,15:20:00,23400.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,C,,0.043,N,25.19515,-80.345916,,5.78,2.94,7.97,11.14,L,,yes
18,set011-3-03-2020-B2_18.txt,T2,B-2,B,2,11,0.0,0.0,0.0,0.0,0.0,0.0,2193.11,0.0,2020-03-03,10:06:00,10:38:00,1920.0,M,Key Largo,Key Largo,JP,C. corindum,N,,,0.045,N,25.1284578,-80.4080913,,6.08,2.97,7.8,10.95,L,,yes
187,set011-3-03-2020-B2_187.txt,T2,B-2,B,2,11,0.0,0.0,0.0,0.0,0.0,0.0,2293.35,0.0,2020-03-03,9:29:00,10:01:00,1920.0,F,Leesburg,Lake,Mount & 8th,K.elegans,N,,,0.087,Y,28.7963435,-81.8778849,196.0,6.14,3.66,8.79,12.14,L,,yes
295,set011-3-03-2020-B2_295.txt,T2,B-2,B,2,11,0.23,29.56,6.91,0.0,29.56,0.01,2287.71,0.34,2020-03-03,10:43:00,11:16:00,1980.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,Y,B,,0.031,N,29.66200224,-82.347313,,5.12,3.03,7.77,10.64,L,,yes
36,set011-3-03-2020-B2_36.txt,T2,B-2,B,2,11,0.46,38258.46,17510.72,0.0,38205.16,1.0,38341.15,0.71,2020-03-03,11:21:00,22:00:59,38399.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,BC,,0.044,N,25.1755702,-80.36780089,,5.95,3.1,8.2,11.48,L,,yes
417,set011-3-03-2020-B2_417.txt,T2,B-2,B,2,11,0.0,0.0,0.0,0.0,0.0,0.0,2356.63,0.0,2020-03-03,8:50:00,09:22:00,1920.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.034,N,25.1820931,-80.36319379999998,,6.07,2.82,7.53,10.73,L,,yes
13,set011-3-03-2020-B3_13.txt,T2,B-3,B,3,11,0.0,0.0,0.0,0.0,0.0,0.0,2073.19,0.0,2020-03-03,11:22:00,11:54:00,1920.0,F,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.116,Y,25.1000151,-80.437522,296.0,6.99,3.69,9.2,13.11,L,wings torn at the end,yes
197,set011-3-03-2020-B3_197.txt,T2,B-3,B,3,11,0.0,0.0,0.63,0.0,0.0,0.0,2287.83,0.0,2020-03-03,10:44:00,11:16:00,1920.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,Y,B,,0.029,N,29.66200224,-82.347313,,5.34,2.8,7.67,10.67,L,,yes
256,set011-3-03-2020-B3_256.txt,T2,B-3,B,3,11,0.0,0.0,0.0,0.0,0.0,0.0,2390.67,0.0,2020-03-03,11:58:00,12:32:00,2040.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.026,N,25.491362,-80.485821,,5.19,2.61,6.48,9.3,L,,yes
26,set011-3-03-2020-B3_26.txt,T2,B-3,B,3,11,0.0,0.0,1.26,0.0,0.0,0.0,2290.03,0.0,2020-03-03,9:30:00,10:01:00,1860.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.081,Y,25.19515,-80.345916,33.0,7.15,3.01,7.91,11.29,L,,yes
262,set011-3-03-2020-B3_262.txt,T2,B-3,B,3,11,0.0,0.0,0.0,0.0,0.0,0.0,2193.99,0.0,2020-03-03,10:07:00,10:38:00,1860.0,M,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.043,N,27.298631,-81.36615,,5.41,2.99,8.3,11.21,L,,yes
320,set011-3-03-2020-B3_320.txt,T2,B-3,B,3,11,0.2,565.88,4.4,0.0,550.71,0.24,2366.39,0.25,2020-03-03,8:50:00,09:22:00,1920.0,M,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.043,N,25.1284578,-80.4080913,,6.22,3.13,8.02,11.31,L,,yes
387,set011-3-03-2020-B3_387.txt,T2,B-3,B,3,11,0.21,0.0,2.51,0.0,0.0,0.0,2190.07,0.29,2020-03-03,12:37:00,13:09:00,1920.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.078,Y,24.96424,-80.5673321,290.0,6.58,3.21,8.32,11.7,L,,yes
46,set011-3-03-2020-B3_46.txt,T2,B-3,B,3,11,0.24,711.8,6.91,0.0,693.06,0.38,1860.75,0.27,2020-03-03,13:14:00,13:44:00,1800.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,,0.032,N,25.491362,-80.485821,,5.14,2.55,7.08,9.77,L,,yes
114,set011-3-03-2020-B4_114.txt,T2,B-4,B,4,11,0.0,0.0,0.0,0.0,0.0,0.0,2285.83,0.0,2020-03-03,10:45:00,11:16:00,1860.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.045,N,25.1000151,-80.437522,,5.98,3.19,8.32,11.62,L,,yes
29,set011-3-03-2020-B4_29.txt,T2,B-4,B,4,11,0.0,0.0,0.0,0.0,0.0,0.0,2290.35,0.0,2020-03-03,9:31:00,10:01:00,1800.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.066,Y,25.19515,-80.345916,67.0,6.24,2.98,7.58,10.98,L,,yes
332,set011-3-03-2020-B4_332.txt,T2,B-4,B,4,11,0.0,0.0,0.0,0.0,0.0,0.0,2373.75,0.0,2020-03-03,8:50:00,09:22:00,1920.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.034,N,25.19515,-80.345916,4.0,5.84,2.87,7.55,10.62,L,,yes
396,set011-3-03-2020-B4_396.txt,T2,B-4,B,4,11,0.29,2101.96,601.28,0.0,2101.96,0.46,4534.51,0.4,2020-03-03,11:23:00,12:10:00,2820.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,BC,,0.046,N,25.1000151,-80.437522,,6.69,3.25,8.53,11.76,L,,yes
42,set011-3-03-2020-B4_42.txt,T2,B-4,B,4,11,0.0,0.0,0.0,0.0,0.0,0.0,2195.15,0.0,2020-03-03,10:08:00,10:38:00,1800.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.084,N,25.491362,-80.485821,1.0,7.7,3.53,9.43,12.83,L,,yes
72,set011-3-03-2020-B4_72.txt,T2,B-4,B,4,11,0.21,4119.62,830.61,0.0,4119.62,0.45,9133.35,0.34,2020-03-03,12:38:00,15:10:00,9120.0,M,Leesburg,Lake,Mount & 8th,K.elegans,Y,C,,0.046,N,28.7963435,-81.8778849,,5.89,3.32,8.37,11.7,L,,yes
142,set012-3-04-2020-A1_142.txt,T2,A-1,A,1,12,0.62,1269.13,111.84,199.51,1069.62,0.68,1879.63,0.73,2020-03-04,15:57:00,16:29:00,1920.0,F,North Key Largo,North Key Largo,MM165,C. corindum,Y,B,,0.099,N,25.2275238,-80.3283788,,9.87,4.14,10.47,14.34,L,,yes
282,set012-3-04-2020-A1_282.txt,T2,A-1,A,1,12,0.38,3425.2,1249.69,0.0,3425.2,0.8,4282.47,0.52,2020-03-04,8:15:00,09:16:00,3660.0,M,Leesburg,Lake,Mount & 8th,K.elegans,Y,C,,0.041,N,28.7963435,-81.8778849,,5.72,3.1,8.59,11.72,L,,yes
33,set012-3-04-2020-A1_33.txt,T2,A-1,A,1,12,0.52,3228.92,1662.48,0.0,3228.92,0.76,4225.67,0.7,2020-03-04,14:46:00,15:49:00,3780.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.045,N,25.2565615,-80.3108042,,6.05,3.38,8.39,11.52,L,,yes
47,set012-3-04-2020-A1_47.txt,T2,A-1,A,1,12,0.0,0.0,1.26,0.0,0.0,0.0,2386.19,0.0,2020-03-04,9:26:00,10:01:00,2100.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.086,Y,25.491362,-80.485821,53.0,7.83,3.4,8.98,12.67,L,,yes
66,set012-3-04-2020-A1_66.txt,T2,A-1,A,1,12,0.42,16202.32,6641.13,0.0,16202.32,0.96,16830.99,0.56,2020-03-04,10:04:00,14:38:00,16440.0,M,Lake Wales,Polk,Polk Ave,K.elegans,Y,C,,0.037000000000000005,N,27.8967403,-81.58046540000002,,5.46,2.9,8.21,11.14,L,,yes
232,set012-3-04-2020-A2_232.txt,T2,A-2,A,2,12,0.26,28060.6,7048.27,0.0,28060.6,1.0,28110.67,0.46,2020-03-04,11:18:00,19:07:19,28159.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.044,N,25.2565615,-80.3108042,,6.4,3.08,8.37,11.69,L,,yes
254,set012-3-04-2020-A2_254.txt,T2,A-2,A,2,12,0.0,0.0,0.0,0.0,0.0,0.0,2272.71,0.0,2020-03-04,8:50:00,09:25:00,2100.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.068,Y,25.491362,-80.485821,82.0,6.21,3.04,8.11,11.33,L,,yes
281,set012-3-04-2020-A2_281.txt,T2,A-2,A,2,12,0.0,0.0,0.0,0.0,0.0,0.0,2019.99,0.0,2020-03-04,8:15:00,08:47:00,1920.0,M,Leesburg,Lake,Mount & 8th,K.elegans,N,,,0.032,N,28.7963435,-81.8778849,,5.14,2.72,6.94,9.98,L,,yes
383,set012-3-04-2020-A2_383.txt,T2,A-2,A,2,12,0.35,5526.42,1805.11,0.0,5526.42,0.82,6700.59,0.82,2020-03-04,9:27:00,11:16:00,6540.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.057,N,24.96424,-80.5673321,,6.3,3.31,8.78,11.97,L,,yes
131,set012-3-04-2020-A3_131.txt,T2,A-3,A,3,12,0.25,9293.02,2319.68,0.0,9293.02,0.82,11371.23,0.44,2020-03-04,15:58:00,18:46:49,10129.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,BC,,0.036000000000000004,N,25.273488500000006,-80.3040957,,5.93,2.94,8.16,11.08,L,,yes
301,set012-3-04-2020-A3_301.txt,T2,A-3,A,3,12,0.0,0.0,0.0,0.0,0.0,0.0,2047.35,0.0,2020-03-04,14:12:00,14:45:00,1980.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.049,N,24.9735748,-80.5539224,,6.2,3.15,8.75,11.74,L,,yes
312,set012-3-04-2020-A3_312.txt,T2,A-3,A,3,12,0.4,6.21,3.77,0.0,6.21,0.0,2064.59,0.5,2020-03-04,15:23:00,15:56:00,1980.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,B,,0.031,N,25.1000151,-80.437522,,5.72,3.06,8.4,11.36,L,,yes
351,set012-3-04-2020-A3_351.txt,T2,A-3,A,3,12,0.32,10326.32,3187.37,0.0,10308.17,0.93,11131.31,0.52,2020-03-04,8:15:00,11:20:00,11100.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.038,N,25.1820931,-80.36319379999998,,6.16,3.01,7.88,10.9,L,,yes
412,set012-3-04-2020-A3_412.txt,T2,A-3,A,3,12,0.25,10208.45,2472.36,0.0,10208.45,0.99,10332.35,0.51,2020-03-04,11:20:00,14:12:00,10320.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.036000000000000004,N,25.1820931,-80.36319379999998,,5.77,2.77,7.3,10.22,L,,yes
444,set012-3-04-2020-A3_444.txt,T2,A-3,A,3,12,0.38,55.64,20.11,0.0,55.64,0.03,2157.11,0.53,2020-03-04,14:47:00,15:22:00,2100.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.033,N,25.2565615,-80.3108042,,6.29,2.9,7.78,10.89,L,,yes
129,set012-3-04-2020-A4_129.txt,T2,A-4,A,4,12,0.31,44.63,18.85,0.0,25.06,0.02,1864.83,0.49,2020-03-04,15:59:00,16:29:00,1800.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.038,N,25.2565615,-80.3108042,,5.94,2.92,7.98,10.85,L,,yes
145,set012-3-04-2020-A4_145.txt,T2,A-4,A,4,12,0.45,15771.06,6839.05,92.22,15575.59,0.92,17164.51,0.65,2020-03-04,8:50:00,13:16:00,15960.0,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,C,,0.042,N,25.2275238,-80.3283788,,6.88,3.16,8.84,12.06,L,,yes
205,set012-3-04-2020-A4_205.txt,T2,A-4,A,4,12,0.0,0.0,0.0,0.0,0.0,0.0,2155.47,0.0,2020-03-04,14:48:00,15:22:00,2040.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.039,N,24.9735748,-80.5539224,,5.81,2.96,8.47,11.75,L,wings torn at the end,yes
316,set012-3-04-2020-A4_316.txt,T2,A-4,A,4,12,0.0,0.0,1.26,0.0,0.0,0.0,2075.47,0.0,2020-03-04,8:15:00,08:47:00,1920.0,M,Key Largo,Key Largo,JP,C. corindum,N,,,0.047,N,25.1284578,-80.4080913,,6.97,3.18,8.55,11.66,L,wings torn at the end,yes
416,set012-3-04-2020-A4_416.txt,T2,A-4,A,4,12,0.34,605.86,3.77,0.0,602.32,0.3,2049.79,0.39,2020-03-04,14:13:00,14:45:00,1920.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.045,N,25.1820931,-80.36319379999998,,5.78,3.0,8.35,11.27,L,,yes
83,set012-3-04-2020-A4_83.txt,T2,A-4,A,4,12,0.0,0.0,0.0,0.0,0.0,0.0,2230.31,0.0,2020-03-04,13:36:00,14:11:00,2100.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.059,N,29.66200224,-82.347313,,6.33,3.26,8.42,11.89,L,wings torn at the end,yes
